language_id	macroarea	item_id	concept_id	Latitude	Longitude	family_size	length	none	onehot	mi-onehot	unc-onehot	iso_code	p_value	n_permutations	n_concepts
14	Africa	204367.4375	46.96875	34.90999999999998	-4.560000000000001	18274.0	5.21875	4.5135470374999995	4.4787246	0.034822427025	0.008873904506249997	sjs	0.029424	1000000	32
15	Africa	210172.73529411765	48.55882352941177	29.169999999999987	25.5	18274.0	5.4411764705882355	4.465714155882352	4.464313738235295	0.0014004074705882337	-0.0002849440617647058	siz	0.472973	1000000	34
16	Africa	200256.0285714286	46.05714285714286	29.169999999999984	25.5	18274.0	5.171428571428572	4.151706854285714	4.1487238628571435	0.002982976797142855	-0.0002131941742857141	siz	0.443528	1000000	35
17	Africa	206146.28205128206	47.666666666666664	23.0	6.0	18274.0	5.487179487179487	3.909172035897435	3.883267299999999	0.025904728910256407	0.007103831475384616	thv	0.067307	1000000	39
18	Africa	198236.36585365853	46.0	23.0	6.0	18274.0	5.390243902439025	3.9899914512195123	3.9662256365853663	0.02376580802341463	0.005516394475365855	thv	0.074578	1000000	41
19	Africa	209861.55263157896	48.44736842105263	16.0	8.0	18274.0	5.842105263157895	4.410256039473685	4.385554536842105	0.02470151357631579	0.004956709171052632	thz	0.074504	1000000	38
20	Africa	206149.3076923077	47.666666666666664	14.050000000000004	-0.25	18274.0	5.512820512820513	4.165317720512819	4.12347868974359	0.04183903071538461	0.010171594916666669	taq	0.008519	1000000	39
21	Africa	198722.0	45.794117647058826	33.20000000000002	-4.400000000000002	18274.0	4.9411764705882355	3.991181079411764	3.9739237999999992	0.017257248802941178	0.004867242304999999	tzm	0.171199	1000000	34
22	Africa	189050.17647058822	43.529411764705884	33.20000000000002	-4.400000000000002	18274.0	5.0588235294117645	4.648549594117647	4.653088020588235	-0.004538417052941175	-0.0001337139479411769	tzm	0.58953	1000000	34
23	Africa	200001.36111111112	46.138888888888886	33.20000000000002	-4.400000000000002	18274.0	4.694444444444445	4.446447683333332	4.416571972222224	0.029875675547222227	0.00741187758527778	tzm	0.068316	1000000	36
24	Africa	198003.76470588235	45.470588235294116	34.04999999999998	-4.0	18274.0	5.205882352941177	4.697214826470588	4.675669070588235	0.021545774267647057	0.005497050417941177	rif	0.138889	1000000	34
25	Africa	198987.82857142857	45.885714285714286	34.5	-4.0	18274.0	5.285714285714286	4.833067382857142	4.824249594285715	0.00881774711714286	0.0026687561865714293	rif	0.311592	1000000	35
26	Africa	200722.14285714287	46.31428571428572	29.52999999999998	-9.610000000000007	18274.0	4.914285714285715	4.496069362857144	4.457810051428572	0.038259315668571436	0.0074063761639999994	shi	0.06531	1000000	35
27	Africa	182116.09375	42.40625	29.11000000000001	0.020000000000000007	18274.0	5.375	4.51773125	4.517289993749999	0.00044123860812500006	0.0006568592104999997	grr	0.490115	1000000	32
28	Africa	188983.75757575757	43.696969696969695	15.449999999999992	6.270000000000002	18274.0	5.393939393939394	4.392823951515152	4.3469270606060615	0.0458968845030303	0.010064298578787882	ttq	0.003474	1000000	33
29	Africa	207872.41666666666	47.888888888888886	32.04999999999998	3.0499999999999985	18274.0	5.222222222222222	4.354353366666666	4.325836252777777	0.028517073436111113	0.006134879890833333	mzb	0.041587	1000000	36
30	Africa	199331.13888888888	45.94444444444444	17.33	-16.0	18274.0	6.138888888888889	4.661359249999999	4.662972611111111	-0.0016133587944444426	7.536299861111089e-05	zen	0.531013	1000000	36
31	Africa	205804.53488372092	47.7906976744186	17.330000000000005	-16.0	18274.0	5.790697674418604	4.190302046511627	4.172223937209302	0.018078127946511625	0.003539366869069767	zen	0.147295	1000000	43
32	Africa	207511.35135135136	48.108108108108105	5.330000000000004	37.33	76.0	5.837837837837838	3.4674776702702714	3.451451291891891	0.016026374878378376	0.005191837438918918	bxe	0.202256	1000000	37
33	Africa	180518.75	41.46875	5.330000000000002	37.330000000000005	76.0	5.25	3.5881420625	3.573282528125	0.014859542195000004	0.0031449279446875023	bxe	0.266783	1000000	32
34	Africa	191907.88	44.4	11.330000000000005	15.329999999999998	18274.0	5.52	3.5824395079999998	3.574132427999999	0.008307094125600002	0.0021076414983999996	aal	0.318835	1000000	25
35	Africa	174005.48	40.36	10.0	12.669999999999998	18274.0	5.32	3.485544804	3.4696181320000004	0.015926675404000005	0.005373014299999999	bta	0.400407	1000000	25
36	Africa	184855.56	42.52	13.049999999999997	14.049999999999994	18274.0	5.2	3.374332546000001	3.3650249880000005	0.0093075508324	0.002594588415000001	bdm	0.334966	1000000	50
37	Africa	201032.68292682926	46.5609756097561	10.670000000000003	13.92	18274.0	5.512195121951219	3.995123887804877	4.002403475609755	-0.00727961134390244	-0.0024868210414634145	bhs	0.689875	1000000	41
38	Africa	214914.08333333334	49.638888888888886	10.670000000000002	14.0	18274.0	6.333333333333333	4.157988480555556	4.185493116666667	-0.027504628974999997	-0.005565925286944445	cuv	0.847318	1000000	36
39	Africa	193882.2619047619	44.73809523809524	10.170000000000002	13.75	18274.0	5.523809523809524	3.8573894071428563	3.847400766666665	0.00998863704761905	0.002596539847619047	dkx	0.288576	1000000	42
40	Africa	195547.78787878787	45.18181818181818	11.0	13.670000000000003	18274.0	5.363636363636363	3.8565332636363636	3.8449895272727277	0.01154375058181818	0.002724025422424243	dgh	0.195061	1000000	33
41	Africa	161912.63157894736	36.526315789473685	10.56	13.819999999999997	18274.0	5.2105263157894735	3.8856104368421054	3.8980323157894734	-0.012421858547368422	-0.0033683004599999997	gou	0.700853	1000000	19
42	Africa	191445.6	44.333333333333336	10.0	14.0	18274.0	5.133333333333334	3.7315200999999996	3.7122977633333343	0.019222322233333335	0.004473086196666664	gid	0.327551	1000000	30
43	Africa	188364.6875	43.5625	11.870000000000003	13.720000000000011	18274.0	5.75	3.758326884375	3.7260979374999996	0.032228939140624996	0.008356664871875003	xed	0.023734	1000000	32
44	Africa	182464.4642857143	42.42857142857143	10.5	11.75	18274.0	4.714285714285714	3.5978247321428576	3.5447771392857144	0.053047589121428596	0.014203216569285715	jaf	0.022958	1000000	28
45	Africa	192877.05555555556	44.69444444444444	11.329999999999998	14.920000000000003	18274.0	5.388888888888889	3.480154963888888	3.4610462944444453	0.01910867531666667	0.008220989007222228	jia	0.312223	1000000	36
46	Africa	192492.96666666667	44.4	10.330000000000002	13.17	18274.0	4.9	3.565101636666667	3.5754023499999996	-0.010300699867666662	-0.0013941852893333312	hbb	0.685058	1000000	30
47	Africa	170056.075	39.45	10.180000000000005	13.180000000000003	18274.0	5.175	3.953220257500001	3.9671387200000003	-0.013918465836749999	-0.0036884448002499986	fkk	0.753324	1000000	40
48	Africa	190071.72413793104	43.758620689655174	11.02	13.740000000000006	18274.0	5.379310344827586	3.998559244827586	3.9748468620689645	0.02371235537931033	0.005547776144827586	hia	0.19367	1000000	29
49	Africa	207229.58181818182	47.96363636363636	10.830000000000002	14.16999999999999	18274.0	5.909090909090909	4.297881347272727	4.275423438181819	0.022457925270000005	0.0033128753065454547	mxu	0.2227	1000000	55
50	Africa	196649.54	45.58	12.5	14.5	18274.0	4.74	3.807547966	3.782594796	0.024953198234	0.006350714708400001	mpi	0.074557	1000000	50
51	Africa	188149.88	43.32	12.419999999999998	14.83	18274.0	4.56	3.761745659999999	3.7671590639999994	-0.005413437719999998	0.0002696013440000023	mxf	0.590954	1000000	25
52	Africa	202489.675	46.9	10.930000000000005	14.050000000000002	18274.0	5.45	3.9012497650000015	3.86277958	0.038470172224999995	0.01102984105	mfh	0.010444	1000000	40
53	Africa	168321.85	38.35	11.0	15.419999999999998	18274.0	4.5	3.496984189999999	3.399490209999999	0.09749398107499999	0.030241193389999997	mpk	0.001075	1000000	20
54	Africa	201293.3260869565	46.69565217391305	11.0	15.419999999999993	18274.0	5.260869565217392	3.712384258695653	3.6700375913043475	0.042346674078260864	0.01093442015652174	mpk	0.002685	1000000	46
55	Africa	191144.24324324325	44.21621621621622	10.420000000000002	13.920000000000005	18274.0	5.837837837837838	3.9812827837837843	3.9695586648648646	0.011724110664864866	0.002365688491351351	xmd	0.22409	1000000	37
56	Africa	201455.51063829788	46.723404255319146	10.769999999999992	14.169999999999995	18274.0	5.48936170212766	3.9996838659574476	3.9455244574468087	0.054159415353191485	0.016278570089361698	mqb	0.004493	1000000	47
57	Africa	206483.9420289855	46.971014492753625	10.76999999999999	14.25	18274.0	6.072463768115942	3.9418968405797092	3.9199205159420294	0.021976348443478257	0.00596388130014493	mlw	0.079241	1000000	69
58	Africa	179542.18181818182	41.39393939393939	10.75	14.079999999999997	18274.0	5.757575757575758	3.8112190333333333	3.8037832090909083	0.007435806012121215	0.0016431768393939394	meq	0.372839	1000000	33
59	Africa	205168.625	47.375	10.33	13.829999999999997	18274.0	4.9375	3.928847946875001	3.9247924437499995	0.004055522225	0.0014011295843749964	hna	0.423088	1000000	32
60	Africa	200067.8085106383	46.148936170212764	10.5	14.0	18274.0	6.0212765957446805	3.908692725531915	3.86387635319149	0.04481638233829788	0.012134446952765953	mif	0.008229	1000000	47
61	Africa	191462.60465116278	44.2093023255814	10.75	14.25	18274.0	5.3023255813953485	4.117673844186047	4.068301972093024	0.04937189918023254	0.017460196486744187	mlw	0.08732	1000000	43
62	Africa	190632.44642857142	43.910714285714285	10.830000000000002	14.919999999999987	18274.0	5.303571428571429	3.676797382142858	3.645182498214287	0.03161487006357143	0.009548446210892857	mug	0.126084	1000000	56
63	Africa	196704.5	45.36666666666667	10.830000000000002	14.920000000000003	18274.0	5.133333333333334	3.57644205	3.5549796566666667	0.021462400622000003	0.007943131542333334	mug	0.200244	1000000	30
64	Africa	175592.26865671642	40.28358208955224	10.830000000000009	14.919999999999982	18274.0	5.358208955223881	3.6784723671641784	3.635223697014925	0.04324867819567165	0.011191979930895527	mug	0.013046	1000000	67
65	Africa	183767.44444444444	42.74074074074074	10.830000000000004	14.920000000000002	18274.0	5.111111111111111	3.6321626740740736	3.6017453814814817	0.030417300591111116	0.00944132902962963	mug	0.060781	1000000	27
66	Africa	180639.88461538462	42.15384615384615	10.83	14.91999999999999	18274.0	6.75	3.9407019173076914	3.904830213461538	0.035871725881346156	0.009867176290769228	mug	0.016193	1000000	52
67	Africa	198601.51612903227	46.38709677419355	10.680000000000005	14.110000000000008	18274.0	5.516129032258065	4.024155387096774	4.00198799032258	0.022167374567741933	0.005506256354838707	mfk	0.211245	1000000	31
68	Africa	189348.34285714285	43.885714285714286	10.329999999999998	14.170000000000005	18274.0	4.9714285714285715	3.745796334285713	3.726398662857143	0.019397654054285708	0.006983840388000002	gis	0.223295	1000000	35
69	Africa	200527.48979591837	46.326530612244895	11.0	14.080000000000005	18274.0	5.755102040816326	3.598586426530613	3.582700014285714	0.015886413606122453	0.005746881548571429	pbi	0.180741	1000000	49
70	Africa	193569.15384615384	45.03846153846154	10.580000000000004	13.67	18274.0	5.576923076923077	3.84363051153846	3.850816007692307	-0.007185486123076924	0.0009303328846153842	kvj	0.583787	1000000	26
71	Africa	187417.875	43.125	11.0	11.829999999999998	18274.0	4.625	3.8238777624999996	3.766410584374999	0.057467214759374996	0.015528377574999998	ttr	0.040727	1000000	32
72	Africa	192077.62068965516	44.3448275862069	10.930000000000005	14.22000000000001	18274.0	5.310344827586207	3.6608861275862066	3.66429782413793	-0.0034117046000000004	-0.0025952553517241367	mlr	0.551985	1000000	29
73	Africa	201180.66666666666	46.5	10.949999999999994	14.120000000000003	18274.0	6.138888888888889	3.7488826444444445	3.726850772222223	0.022031876275833334	0.006741647213055557	udl	0.14584	1000000	36
74	Africa	188912.48979591837	43.40816326530612	10.829999999999997	14.080000000000005	18274.0	5.612244897959184	3.859881479591838	3.856037328571429	0.003844134846938775	0.0025024235367346937	gnd	0.417319	1000000	49
75	Africa	190617.86363636365	44.04545454545455	10.829999999999997	36.670000000000016	18274.0	4.886363636363637	3.890705854545455	3.8633227227272737	0.02738315465909091	0.008023511095227275	awn	0.116304	1000000	44
76	Africa	197626.10256410256	45.69230769230769	10.829999999999997	36.67000000000001	18274.0	4.897435897435898	3.876284251282052	3.8668472435897443	0.009437005266666661	0.0021841440797435887	awn	0.378304	1000000	39
77	Africa	187142.0909090909	43.40909090909091	15.75	38.5	18274.0	5.363636363636363	3.8885080272727275	3.875494027272727	0.01301400814318182	0.0029038744386363615	byn	0.302979	1000000	44
78	Africa	197408.15789473685	45.68421052631579	15.75	38.5	18274.0	5.973684210526316	3.837447013157893	3.834818028947369	0.0026289793947368413	0.0015367615289473679	byn	0.46419	1000000	38
79	Africa	202070.1	46.84	12.669999999999995	37.42000000000002	18274.0	5.24	3.9200096840000014	3.9147801959999993	0.005229506965999997	0.0017811173639999999	ahg	0.406529	1000000	50
80	Africa	194576.15789473685	44.973684210526315	12.670000000000003	37.42000000000001	18274.0	5.552631578947368	3.7960534710526326	3.7772534000000006	0.018800077407894748	0.005050404410526317	ahg	0.242941	1000000	38
81	Africa	192271.06818181818	44.54545454545455	12.420000000000003	38.82999999999998	18274.0	4.954545454545454	4.156465352272726	4.147174529545455	0.009290826045454552	0.002774401854545455	xan	0.360436	1000000	44
82	Africa	207413.5641025641	47.92307692307692	12.420000000000003	38.829999999999984	18274.0	5.128205128205129	4.037781882051282	4.03276677948718	0.005015116930769234	0.0023252146461538448	xan	0.430428	1000000	39
83	Africa	177758.6	41.1	-2.3299999999999987	40.5	18274.0	5.3	3.5243296300000013	3.5147925066666676	0.009537140426666665	0.0013216667606666664	dal	0.294252	1000000	30
84	Africa	221399.26829268291	50.91463414634146	6.199999999999992	35.599999999999945	386.0	4.963414634146342	4.087581513414636	4.062750536585366	0.024830978063048785	0.005368489641097561	mdx	0.016161	1000000	82
85	Africa	205561.70454545456	47.61363636363637	6.159999999999999	36.5	386.0	4.795454545454546	3.6957142295454557	3.6927854500000006	0.002928782402272728	0.0008481504920454557	mdx	0.431284	1000000	44
86	Africa	207623.22727272726	48.06818181818182	6.919999999999998	36.329999999999984	386.0	5.113636363636363	3.746863372727273	3.7207974568181825	0.02606590494772727	0.008777677550000001	noz	0.203572	1000000	44
87	Africa	194035.11363636365	44.93181818181818	7.0	35.25	386.0	5.2272727272727275	3.6796105	3.687755915909092	-0.008145440293181816	-0.0027876755445454555	she	0.699045	1000000	44
88	Africa	186906.62790697673	43.18604651162791	11.920000000000003	18.75	18274.0	5.372093023255814	3.3287444255813954	3.303584518604651	0.025159924600000005	0.007380281027906978	bid	0.165054	1000000	43
89	Africa	203979.0	47.41379310344828	12.17	18.32999999999999	18274.0	4.758620689655173	3.524628279310345	3.4605388103448282	0.06408945544137931	0.01816677847931035	daa	0.002733	1000000	29
90	Africa	208434.83333333334	48.208333333333336	9.330000000000005	16.670000000000012	18274.0	5.833333333333333	3.4259697875	3.419894470833334	0.006075322891666668	0.00212729955	gab	0.400992	1000000	24
91	Africa	202234.67567567568	46.945945945945944	9.58	16.25	18274.0	5.5675675675675675	3.5420941351351347	3.5661920675675676	-0.024097938162162165	-0.006254773712972974	kvf	0.947108	1000000	37
92	Africa	191599.82352941178	44.14705882352941	12.25	20.830000000000005	18274.0	5.205882352941177	3.4347591500000005	3.441284214705882	-0.006525075023529407	-0.0017518206617647058	ckq	0.711564	1000000	34
93	Africa	210835.48780487804	48.5609756097561	9.829999999999998	15.080000000000002	18274.0	5.170731707317073	3.5354674756097557	3.5211009780487794	0.014366504580487808	0.0037904559236585354	ker	0.181097	1000000	41
94	Africa	185276.9024390244	42.78048780487805	9.08	15.580000000000005	18274.0	5.048780487804878	3.3965322731707324	3.37213957804878	0.02439269204390244	0.0053552681102439015	lln	0.151615	1000000	41
95	Africa	207251.61111111112	48.02777777777778	11.649999999999993	18.600000000000012	18274.0	4.916666666666667	3.484050266666667	3.4456631249999994	0.038387169810388894	0.01235153412311111	muj	0.089639	1000000	36
96	Africa	198598.19444444444	46.138888888888886	13.079999999999997	19.25	18274.0	6.0	3.536582455555555	3.5562051833333346	-0.019622716888888888	-0.005187402674999999	mes	0.940833	1000000	36
97	Africa	178079.89583333334	41.145833333333336	12.17	19.830000000000013	18274.0	5.333333333333333	3.4314370125	3.4077069666666664	0.023730021962500004	0.008802106905416664	mmy	0.193098	1000000	48
98	Africa	150669.07407407407	34.629629629629626	11.580000000000004	18.579999999999988	18274.0	4.444444444444445	3.627018114814816	3.546851881481481	0.08016622467777779	0.024315191462962956	mou	0.009879	1000000	27
99	Africa	222768.21568627452	51.411764705882355	11.919999999999996	18.080000000000013	18274.0	5.666666666666667	3.6810404294117642	3.6819989274509806	-0.000958494331372549	-0.0006953490872549021	moz	0.52579	1000000	51
100	Africa	197632.3142857143	45.68571428571428	12.75	19.669999999999998	18274.0	5.285714285714286	3.5617056371428575	3.5644953914285717	-0.002789742628571427	-0.000808434157142857	mub	0.578606	1000000	35
101	Africa	162864.375	37.666666666666664	9.319999999999995	16.13	18274.0	4.875	3.3558190624999997	3.3172587833333327	0.038560280749999995	0.011594469075000002	nnc	0.097557	1000000	24
102	Africa	197809.39024390245	45.78048780487805	9.790000000000004	17.330000000000002	18274.0	4.560975609756097	3.393455775609755	3.337905182926829	0.055550589553658505	0.01878695659268293	ndm	0.025155	1000000	41
103	Africa	187756.5	43.39473684210526	11.5	17.669999999999998	18274.0	5.5	3.555322818421052	3.535870963157895	0.019451846989473682	0.00808869052368421	sok	0.300997	1000000	38
104	Africa	173906.6875	40.40625	9.669999999999998	16.67000000000001	18274.0	5.78125	3.453337340625	3.475152909375	-0.021815553476875003	-0.006995967470468751	sor	0.963248	1000000	32
105	Africa	185568.07894736843	42.86842105263158	11.829999999999997	18.549999999999994	18274.0	5.421052631578948	3.412952415789474	3.356925910526317	0.0560264932263158	0.019338638822368415	ubi	0.025272	1000000	38
106	Africa	196778.26315789475	45.578947368421055	12.180000000000005	18.67999999999999	18274.0	5.815789473684211	3.3241854394736836	3.3446597631578947	-0.02047432717894737	-0.006335021365789474	zrn	0.966869	1000000	38
107	Africa	198258.04255319148	46.04255319148936	6.35	38.380000000000045	18274.0	5.25531914893617	3.4488408063829787	3.431221197872341	0.017619599819148932	0.005282054806382981	drs	0.10377	1000000	47
108	Africa	199767.0	46.17948717948718	6.349999999999996	38.38000000000003	18274.0	5.128205128205129	3.538244538461538	3.5072116179487183	0.031032904756410247	0.009123319441025643	drs	0.034207	1000000	39
109	Africa	238877.2068965517	54.63793103448276	6.199999999999994	38.20000000000002	18274.0	6.224137931034483	3.780605536206896	3.7746558465517244	0.0059496860944827585	0.0015982022865517237	drs	0.297246	1000000	58
110	Africa	207503.13636363635	47.88636363636363	7.25	38.0	18274.0	5.590909090909091	3.46972444090909	3.4427528022727274	0.026971643061363626	0.008110047961136364	hdy	0.035822	1000000	44
111	Africa	202080.09523809524	46.857142857142854	7.25	38.0	18274.0	5.666666666666667	3.597782542857143	3.56186465	0.03591790064285713	0.009856803155000001	hdy	0.013196	1000000	42
112	Africa	210468.67346938775	48.83673469387755	7.399999999999996	37.75	18274.0	5.612244897959184	3.4705979102040825	3.4499695979591842	0.020628306471428565	0.006324282906122451	ktb	0.07395	1000000	49
113	Africa	194757.76086956522	44.91304347826087	7.399999999999997	37.75	18274.0	5.565217391304348	3.6641941369565214	3.6257806695652177	0.038413462947826084	0.011602947182608694	ktb	0.028208	1000000	46
114	Africa	203570.45	47.125	8.0	38.420000000000016	18274.0	5.675	3.5907835999999995	3.554726342499999	0.0360572635	0.010074238725250002	liq	0.015596	1000000	40
115	Africa	205486.10204081633	47.38775510204081	6.75	38.29999999999997	18274.0	5.571428571428571	3.45519258367347	3.43085871632653	0.02433387100204082	0.007762910251020406	sid	0.0733	1000000	49
116	Africa	200708.80487804877	46.36585365853659	6.75	38.29999999999997	18274.0	5.2439024390243905	3.4398303609756096	3.4180036609756104	0.021826721085365857	0.006718430687804878	sid	0.099527	1000000	41
117	Africa	191905.46478873238	44.478873239436616	12.0	42.0	18274.0	5.366197183098592	3.9238396957746478	3.9168127239436616	0.007026977581408451	0.000990491385211267	aar	0.313483	1000000	71
118	Africa	197456.86842105264	45.68421052631579	12.0	42.0	18274.0	5.394736842105263	3.587414168421053	3.573359442105263	0.014054705815789475	0.003645775836842106	aar	0.200495	1000000	38
119	Africa	209016.55813953487	47.73255813953488	12.5	41.5	18274.0	6.337209302325581	3.809389880232558	3.7842050279069768	0.025184855695348844	0.006561402565813953	aar	0.002205	1000000	86
120	Africa	200799.36842105264	46.526315789473685	5.0	36.75	18274.0	6.131578947368421	3.572436710526316	3.5724211105263155	1.5610257105267233e-05	-0.0012206907057894737	arv	0.498838	1000000	38
121	Africa	197036.02702702704	45.7027027027027	5.0	36.75	18274.0	5.648648648648648	3.6946555162162165	3.681769148648648	0.012886369386486485	0.002809424875675675	arv	0.199744	1000000	37
122	Africa	183170.51428571428	42.371428571428574	6.25	37.75	18274.0	5.085714285714285	3.7622162971428565	3.793623088571428	-0.031406797814285715	-0.0075110437548571414	bsw	0.879506	1000000	35
123	Africa	184014.86111111112	42.55555555555556	6.25	37.75	18274.0	4.888888888888889	3.4491871194444443	3.4300604	0.019126733258888886	0.0064456788430277785	bsw	0.148062	1000000	36
124	Africa	182239.16129032258	41.87096774193548	3.0	45.0	18274.0	5.838709677419355	3.752246599999999	3.7027033935483877	0.049543219	0.014340379883870972	bnl	0.003618	1000000	31
125	Africa	191056.73170731709	44.24390243902439	4.5	38.5	18274.0	5.609756097560975	3.4088391707317065	3.385371951219512	0.02346723849024391	0.007072371352195121	gax	0.099919	1000000	41
126	Africa	198792.4081632653	45.91836734693877	4.5	38.5	18274.0	5.326530612244898	3.496471838775509	3.480055265306123	0.016416593134693874	0.0050162797367346934	gax	0.138176	1000000	49
127	Africa	199769.9298245614	46.228070175438596	5.5	37.82999999999998	18274.0	5.578947368421052	3.5319422807017538	3.494746431578947	0.0371958457968421	0.011038128555491229	bji	0.004542	1000000	57
128	Africa	197727.55102040817	45.714285714285715	5.5	37.82999999999998	18274.0	5.0	3.703138722448979	3.666698869387756	0.036439856985714274	0.009152470298571427	bji	0.03714	1000000	49
129	Africa	191375.05	44.275	5.75	37.25	18274.0	5.525	3.448568947500001	3.4136816599999995	0.03488727212500001	0.010605226042500002	dox	0.034165	1000000	40
130	Africa	190460.76744186046	44.02325581395349	5.75	37.25	18274.0	5.6976744186046515	3.4900949697674415	3.4698060860465114	0.020288883493023248	0.007127020169767443	dox	0.10538	1000000	43
131	Africa	203571.3023255814	47.02325581395349	4.669999999999996	36.329999999999984	18274.0	4.883720930232558	3.7063499604651167	3.6980764093023253	0.008273540304651168	0.0013725343767441852	dsh	0.273704	1000000	43
132	Africa	197693.10256410256	45.69230769230769	4.669999999999997	36.32999999999999	18274.0	4.948717948717949	3.659368982051284	3.645897241025641	0.013471725820512826	0.0030101788307692287	dsh	0.178681	1000000	39
133	Africa	197933.25531914894	45.702127659574465	9.0	42.0	18274.0	5.361702127659575	3.722033699999999	3.6854170957446803	0.03661662978723403	0.009900937973829788	hae	0.002379	1000000	47
134	Africa	196928.09302325582	45.55813953488372	9.0	42.0	18274.0	5.232558139534884	3.316961581395348	3.2752924883720933	0.04166908582325582	0.013603954139534878	hae	0.021489	1000000	43
135	Africa	203873.875	47.3	2.299999999999998	44.69000000000004	18274.0	4.975	3.7940545424999996	3.7503176949999997	0.0437368331475	0.012557719795	gex	0.001792	1000000	40
136	Africa	207001.38461538462	47.84615384615385	5.5	37.25	18274.0	5.666666666666667	3.7341085897435904	3.7101083153846153	0.02400027148051283	0.006811398513333329	gwd	0.090915	1000000	39
137	Africa	202086.55263157896	46.63157894736842	5.5	37.25	18274.0	5.684210526315789	3.8216006973684213	3.8071829973684213	0.01441768589473684	0.004538198352631578	gwd	0.190691	1000000	38
138	Africa	189659.3076923077	43.82051282051282	5.5800000000000045	37.42000000000001	18274.0	5.0256410256410255	3.70666736923077	3.6778791102564106	0.028788254922820507	0.008024678007282052	gdl	0.016825	1000000	39
139	Africa	185147.9107142857	42.875	5.580000000000001	37.42000000000002	18274.0	5.017857142857143	3.562660576785713	3.5155075178571424	0.04715307328803574	0.013900946398999999	gdl	0.003541	1000000	56
140	Africa	200967.28205128206	46.46153846153846	5.47	37.47000000000002	18274.0	4.666666666666667	3.9930596948717962	3.9448068435897437	0.04825284522307693	0.013223113115384617	gwd	0.002708	1000000	39
141	Africa	194649.31578947368	44.973684210526315	5.4199999999999955	37.57999999999999	18274.0	5.421052631578948	3.3433404263157893	3.3158951499999993	0.02744529113157895	0.00895130721842105	kxc	0.008842	1000000	38
142	Africa	202971.88679245283	46.9622641509434	5.419999999999996	37.57999999999998	18274.0	5.037735849056604	3.5770544358490572	3.527142043396227	0.04991241226037735	0.014455834364150946	kxc	0.00357	1000000	53
143	Africa	214204.65217391305	49.41304347826087	4.0	44.0	18274.0	6.043478260869565	4.23803627826087	4.209788354347825	0.028247905750000003	0.005899160152391305	ymm	0.043543	1000000	46
144	Africa	195193.72093023255	45.116279069767444	8.730000000000004	35.0	18274.0	5.162790697674419	3.5091982744186048	3.4966294209302324	0.012568867093023257	0.0037795837011627897	gaz	0.217436	1000000	43
145	Africa	177435.93548387097	41.225806451612904	0.5	37.0	18274.0	5.225806451612903	3.594871651612903	3.5906427903225815	0.004228876182903224	0.0013678258917419347	muu	0.405365	1000000	31
146	Africa	217764.89583333334	50.520833333333336	-2.0	39.5	18274.0	6.0	3.4296611958333343	3.4151567874999995	0.014504432683333339	0.004436748470833334	orc	0.129765	1000000	48
147	Africa	143045.7435897436	33.44871794871795	-1.2999999999999983	40.03000000000005	18274.0	6.282051282051282	3.3694173423076927	3.37452151153846	-0.00510417223846154	-0.00098834519871795	gax	0.61063	1000000	78
148	Africa	197348.5641025641	45.56410256410256	2.0	37.5	18274.0	4.9743589743589745	4.061330576923078	4.060408605128204	0.0009219888410256441	0.0007632923564102562	rel	0.478157	1000000	39
149	Africa	193473.54761904763	44.73809523809524	2.0	37.5	18274.0	4.904761904761905	3.824972249999999	3.769232583333332	0.05573969319047619	0.015610793295238094	rel	0.009425	1000000	42
150	Africa	196758.18309859154	45.394366197183096	14.75	39.75	18274.0	4.76056338028169	3.915407859154929	3.89631684225352	0.019091015154929582	0.004402456949295774	ssy	0.07794	1000000	71
151	Africa	197496.73684210525	45.68421052631579	14.75	39.75	18274.0	5.2631578947368425	3.5025991315789478	3.485082302631579	0.017516838800000004	0.004152050584210529	ssy	0.155382	1000000	38
152	Africa	218544.0775862069	50.12931034482759	3.0	45.0	18274.0	5.232758620689655	3.9480027	3.9152133000000005	0.032789407314448286	0.007523090472284485	som	3.4e-05	1000000	116
153	Africa	197498.8947368421	45.68421052631579	3.0	45.0	18274.0	5.0	3.928373194736842	3.881515734210525	0.04685747044473685	0.011710022083684211	som	0.006472	1000000	38
154	Africa	206202.7619047619	47.69047619047619	5.419999999999995	37.02999999999998	18274.0	5.4523809523809526	3.553084423809524	3.550867150000001	0.0022173038571428583	0.0004595071747619053	tsb	0.447385	1000000	42
155	Africa	190330.62857142856	43.857142857142854	5.419999999999996	37.02999999999998	18274.0	5.9714285714285715	3.6847823685714283	3.6695074857142855	0.015274886037142846	0.004145922077142856	tsb	0.242976	1000000	35
156	Africa	208377.36111111112	47.65277777777778	5.350000000000005	36.90000000000005	18274.0	5.708333333333333	4.177581763888891	4.161689604166667	0.01589216118055555	0.00351392950361111	tsb	0.118994	1000000	72
157	Africa	190405.60465116278	43.906976744186046	2.25	44.32999999999998	18274.0	4.813953488372093	3.6898544534883726	3.658102853488371	0.03175159961162792	0.009572418563255816	tqq	0.011341	1000000	43
158	Africa	212220.17829457365	48.78294573643411	9.0	37.0	18274.0	5.751937984496124	3.4242752263565914	3.412501231007752	0.011773997366666664	0.003748524821705425	gaz	0.145839	1000000	129
